




============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================













============================================================================
Função: griewangk
============================================================================
parameter;GEOreal1_M;GEOreal1_P;GEOreal1_A;GEOreal2_M_VO;GEOreal2_P_VO;GEOreal2_A_VO;GEOreal2_M_DS;GEOreal2_P_DS;GEOreal2_A_DS;
65000;0,0005892427452680866;9,375126983681007E-06;7,4985912530178334E-06;5,272346462397662E-18;2,602717662339595E-14;8,890023870884313E-10;5,744245453373585E-10;6,5239581340583115E-09;1,4593272315935801E-07;
70000;0,0005892427452680866;6,422717674952451E-06;6,562311880941138E-06;4,575219409989312E-18;2,5637061372756462E-14;7,438063126251619E-10;5,288434245478119E-10;6,128378134433057E-09;1,4490719489755465E-07;
75000;0,0005698476446304706;5,824745572071969E-06;5,698601049262093E-06;4,575219409989312E-18;2,2326936677094014E-14;5,693986868465491E-10;4,90517731461341E-10;4,690669226881816E-09;1,1888515160380292E-07;
80000;0,0005694411255168071;5,682574628019441E-06;3,925543015703652E-06;3,3668688512880358E-18;1,5034117933591007E-14;5,21949348521475E-10;4,90517731461341E-10;4,197562339264531E-09;1,1108355088345518E-07;
85000;0,0005676224363645134;5,682574628019441E-06;3,925543015703652E-06;3,191415630552855E-18;1,0857126617854177E-14;5,21949348521475E-10;4,90517731461341E-10;4,020627637896696E-09;1,053214073023344E-07;
90000;0,0005676224363645134;5,044496142593934E-06;3,6972420658655342E-06;1,8695841328148127E-18;7,926504934893694E-15;4,820082474691914E-10;4,677199844384739E-10;3,951083175805225E-09;1,053214073023344E-07;
95000;0,0005521461328713531;4,38649539896968E-06;3,6972420658655342E-06;1,2145017853640915E-18;7,926504934893694E-15;4,820082474691914E-10;3,9250528998874107E-10;3,951083175805225E-09;1,053214073023344E-07;
100000;0,0005521461328713531;4,245422606749288E-06;3,3933213672210767E-06;7,579260587522502E-19;7,926504934893694E-15;4,477258006260429E-10;3,9250528998874107E-10;3,457412787006809E-09;8,817632249986015E-08;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1_M;GEOreal1_P;GEOreal1_A;GEOreal2_M_VO;GEOreal2_P_VO;GEOreal2_A_VO;GEOreal2_M_DS;GEOreal2_P_DS;GEOreal2_A_DS;
1;0,000500527040414505;2,742526646331364E-06;8,194470445526434E-07;2,7711069994954313E-21;3,7203894936144196E-16;3,27578310951549E-12;6,014639642545425E-10;2,2355214742302216E-08;1,3072885889085252E-07;
2;3,426877762874185E-05;7,278712614678485E-06;1,2882832869056909E-05;6,274797493861838E-16;1,6466454084718542E-15;6,110910106223466E-10;1,956584136825096E-11;3,7013384257943352E-09;2,3636009801112164E-07;
3;0,000538357977557483;4,4346393383087215E-06;1,2051666558829575E-06;6,290402221068455E-19;5,2257548438454366E-12;8,954670853075489E-11;8,356430763230185E-10;5,1816508449799676E-08;1,8349114920564786E-06;
4;0,0003555157613064104;4,157582124033151E-05;2,4279851794147654E-06;1,253927523084514E-18;5,928440409236148E-16;8,970008954062798E-11;4,699851130644644E-09;3,334947104861498E-10;1,2158327990349398E-07;
5;0,0005693105845438035;3,3375231776054824E-06;3,7050794748322706E-06;1,4539053932097997E-17;1,6342855777941743E-16;3,4228528678855466E-08;8,604937639338338E-10;7,19567254491403E-10;9,933626344782839E-09;
6;0,00017896438365289942;6,194040324415527E-06;2,4181574721563787E-06;8,766381944885043E-19;9,608349493510794E-19;4,871039382238361E-11;6,337004071849707E-10;1,3543227228767225E-09;3,295205428469538E-08;
7;0,000610985874425273;2,870159769849565E-06;1,0082077579730466E-05;1,175076047643669E-18;1,9937002865839136E-15;3,2869323498238E-11;4,7767992082737323E-11;9,871857275793399E-10;1,0466273614187033E-07;
8;0,00016468505712412626;1,292170503245146E-05;1,8765858877490045E-06;4,698292111164809E-21;2,1175810946116164E-15;6,555483336160177E-11;1,120977530449409E-10;1,984404385227155E-09;2,132044447069458E-08;
9;0,0005864567922717566;5,957646277608356E-06;6,637314693523611E-06;6,4259536467395144E-21;1,940461830908097E-15;1,2441241755421045E-07;6,378826451261145E-11;1,1355509339147368E-10;1,611365874278635E-07;
10;5,2885012806846484E-05;2,8616612383529186E-05;2,777462063834672E-06;5,390504867929531E-20;2,6812187922043046E-07;8,825811096890009E-11;1,3218048412618604E-10;1,7687810904721339E-09;8,105368737133743E-08;
11;0,00012720432236054582;3,6962892631459264E-05;1,7042388202110547E-05;0,7615832643561332;1,772785370950219E-13;4,888374304322209E-10;3,427191657700948E-08;1,4412148574793442E-08;1,339172099792971E-08;
12;0,0009041113210362709;2,3425260059085283E-05;1,1306883494190343E-05;1,7997919600454057E-22;9,181235315968235E-13;1,0647881393941272E-08;1,9962285018272932E-10;2,56796968401878E-09;1,459236211957708E-07;
13;0,0001143319009436433;9,204740652260196E-07;2,259210655099077E-06;1,0909403446004387E-19;0,7615832643561333;8,330215053549891E-12;5,398044102781083E-10;3,965175847358151E-09;2,339959071063985E-07;
14;0,0005920286982644168;7,011140444620313E-07;6,111996838362613E-06;4,0088547607589723E-19;1,3457584719208308E-15;1,5758680613095393E-09;3,3206658124201256E-10;8,036888229270873E-08;2,196887414735064E-07;
15;0,0015116344105210798;1,2294249342354203E-05;1,0526130002182747E-07;4,68214253432269E-21;5,5927393611169375E-15;2,246031775846692E-09;6,992875305365281E-10;1,5368882675217256E-08;1,5169362922488073E-08;
16;0,0007372253431424194;6,868200596703936E-06;1,1026315983407013E-06;0,7615832643561333;1,2510789335533276E-14;2,1276832130064663E-12;5,791460157356291E-10;4,1253313825420085E-09;4,9544506540439776E-08;
17;0,0021666210409078896;1,5012214332508578E-06;7,585278533147731E-06;0,7615832643561334;1,540015887565856E-13;4,13503588679603E-09;1,3727517067682242E-09;1,1005158141157666E-09;1,0016321452237611E-07;
18;0,0005659342881852231;1,5853188925485451E-06;6,2744772549973894E-06;1,4000127013210352E-17;0,7615832643561335;5,128967809123018E-10;8,016977629001282E-10;2,776560323896371E-09;9,875804720880021E-08;
19;0,00039269858023086024;1,9610751701940185E-06;2,056276673340046E-05;1,4906477032506604E-19;3,111650998487087E-14;1,5501865828870362E-12;5,697030749390879E-10;1,657483192667563E-08;1,2528244018724993E-08;
20;2,446711601987669E-05;4,184662110990964E-06;2,562555365547915E-06;1,2812947934628602E-19;7,438200367710715E-17;1,8574754595437804E-10;4,529439987354696E-10;1,9031447752370476E-09;1,4917402024442195E-07;
21;0,0001727360524800133;9,139637410344927E-07;4,451787937771887E-06;4,928267397679408E-20;9,305717042126755E-11;5,058006090883035E-08;2,1884856091113006E-08;2,638259312061664E-09;3,1810226206338715E-07;
22;0,0005701236227711304;1,1295197127114536E-06;1,330759477199148E-05;1,612682779881779E-16;2,9890889106327304E-18;1,8688759635484394E-12;7,743491220614254E-10;1,13101845752359E-08;3,2155265021414774E-08;
23;0,0003157634077789445;1,0377884188164302E-06;3,6894046568987982E-06;6,392139230159962E-19;2,7170269270560145E-15;4,1447347744141054E-10;4,89210543082845E-11;1,5907058864036644E-08;2,3695017255949345E-07;
24;0,00011215367312675581;4,0700817714359165E-06;8,512037858219827E-06;2,9112000789492244E-20;3,472669009506356E-18;1,456117044766929E-10;3,0174157247204756E-10;8,372979861643397E-09;9,328142798447504E-08;
25;0,0002933165569159197;1,9904479960796673E-06;7,237702596156123E-06;3,434056887897208E-19;6,64954596961231E-15;2,0916410814133004E-07;3,245374212831672E-10;8,355180366721794E-10;3,7296248309317683E-08;
26;0,0006391279068132062;5,59197843573946E-06;2,4405706624726343E-06;9,382114632882939;2,681221617841509E-14;4,2908496247357116E-12;3,4898028659130925E-11;5,5575303812347286E-08;3,384392727134055E-07;
27;0,0003234658767577038;0,7623451766296953;5,195664985958366E-07;0,7615832643561332;1,843200078457147E-13;1,6383898465485896E-19;8,35465404804867E-10;1,883236919454247E-09;4,1116336125303976E-07;
28;0,002303850923069681;1,8306286589587186E-05;7,536932495235126E-06;1,7123697702711314E-20;1,730320221035509E-16;1,5715591175746476E-12;8,425950218828491E-10;2,348293554531407E-09;1,9374881666185478E-07;
29;0,0011803677780682338;3,1741438925888696E-07;3,047358701174224E-06;1,6502830816230623;1,2027215215988375E-15;2,0552363366260523E-07;4,515051373081974E-11;2,653441649006922E-09;7,663936293045923E-08;
30;6,045853568607541E-05;2,506970094256576E-06;1,1358039448083775E-05;2,1460031511453035E-20;9,380127462915698E-19;8,805545278272862E-09;1,5894512114910396E-10;3,594847615240286E-09;1,491764401309176E-08;
31;0,00018860350271471504;1,0063989924345646E-05;7,499579349787571E-06;1,0826075865033014E-15;5,098795913790841E-16;4,809781238106752E-10;2,513213833154673E-10;3,319977958773332E-09;1,991765084461568E-08;
32;0,0013155578164257596;1,3903770282483484E-05;4,146006556575033E-06;2,3119193276098163E-20;1,2657269373854083E-14;7,415152442180175E-11;1,399881536977725E-10;1,900722952763349E-09;3,9285669908738744E-08;
33;0,00030283390234596386;2,295871726972373E-06;1,7594947985207036E-06;1,5565480006845042E-07;0,7615832643561332;1,7913431830879892E-12;2,0834383745762415E-09;3,966747995927061E-10;4,347156797131821E-08;
34;0,0011007505464166107;8,934620410045166E-06;1,574730478224581E-05;0,7615832643561334;9,203463900175079E-15;1,8187263845199653E-12;4,781176520819985E-10;2,1687451123973062E-09;3,56081238902229E-08;
35;0,0010131209756466435;2,8250619531694017E-06;1,2460553860550779E-05;1,606655221457971E-20;8,503403005686814E-10;3,371548480918443E-11;1,96441930430046E-10;1,0115414890627974E-09;1,7658117901819676E-08;
36;0,0010495527838598408;4,497013849448407E-06;3,4753657150700105E-07;1,8040581045520683E-21;2,539974166051073E-13;4,830383711277075E-10;4,932794578161506E-10;7,344410169868347E-08;3,4635978827513135E-07;
37;0,00040446825858537447;1,169000114943377E-06;7,451627899861265E-07;0,7615832643561332;0,7615832643561332;6,077954575624503E-10;1,0656111114848973E-09;1,0972311595701702E-08;4,4138635109019335E-07;
38;7,508119029968644E-05;1,512305529413574E-05;5,561300026270946E-07;7,421940774946066E-21;1,4103117103237682E-10;4,510110295660617E-11;7,825300298138274E-10;1,8311870521917975E-09;1,4584104978289586E-07;
39;0,0005695716664898107;1,4169553304710165E-07;3,2030411244348406E-06;0,7615832643561334;1,6493041829673145E-13;9,968499670360714E-06;9,382114633083544;1,804446159369781E-08;1,0598007846279848E-07;
40;0,0018983537228414388;1,2727898194524038E-06;6,319582758807842E-07;4,264893121715233E-20;1,4550570297809562E-13;3,963647303076714E-09;1,506927030143255E-10;2,983035245472998E-09;2,400112139085739E-08;
41;0,0015216319619757112;1,3591105842476548E-06;1,2797754323468187E-05;0,7615832643561333;1,2802412603515551E-15;6,218918181679703E-10;1,5592785383473542E-11;1,9134619568159144E-09;8,307121701524525E-08;
42;0,0007346666914524098;0,7623112800927254;7,460250010800541E-06;0,7615832643561332;0,001529265256646641;0,7615832643561337;3,6895027599941285E-11;6,689881341173002E-09;2,5434538945264755E-08;
43;0,001133611521155068;5,691844866535582E-06;6,915886748854254E-07;2,0279186848857117E-19;2,6842319998001483E-17;1,5501591005716818E-05;6,575172524489712E-11;4,269793295987053E-09;6,966457052132016E-08;
44;0,00012949840271758104;9,330820927201096E-07;4,808688234751513E-07;9,382114632882939;0,7615832643561335;2,4189354614683902E-11;4,5732231679494926E-10;9,824104124797258E-09;4,745986667529278E-09;
45;0,0009752287239671301;4,466807695431749E-06;1,5495086496962601E-06;2,0303905119481308E-20;3,2543906956098166E-15;2,9150719052992033E-09;1,3940109014695911E-09;7,3042460794093606E-09;2,296012883123131E-07;
46;0,0009085076015603433;1,0217978243793834E-05;1,9408203634913663E-06;9,382114632882939;4,032694090976922E-15;5,310019161306481E-10;2,0435960053998152E-10;1,3082919203341247E-08;6,399677518819202E-08;
47;0,001106520018770241;7,817093279009361E-07;3,5836016100073124E-06;5,1965735673492205E-18;2,66289005667302E-13;2,118194451798153E-12;1,533491522633707E-11;5,62223874154951E-09;3,4918261722085055E-08;
48;0,00023713208732839683;2,558661562056496E-06;3,1157806659579256E-06;2,717231822119985E-18;2,473280485068641E-15;4,1185026142052786E-11;3,0937604904457346E-10;6,358034926943621E-09;3,987492100134818E-08;
49;0,0003720788738446995;4,306183102507612E-06;4,582235992322391E-06;1,5015638746674993E-19;1,3955041742248912E-15;1,0367286020978082E-09;6,59291936168674E-11;6,647001945093404E-10;6,611938181211577E-07;
50;0,00012754424448537503;6,498541514889974E-06;5,728038898259217E-07;0,7615832643561334;6,562739111900758E-11;1,254207757669475E-08;1,002074959031408E-10;5,111545157776578E-09;3,553753523736587E-07;



Execution Time: 559.806 s
