




============================================================================
Função: Griewangk
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
43;181,5578748131843;167,93401073056611;2073,6980059035286;0,00012727566172543447;0,00012727566172543447;2073,696319285758;0,00012727566172543447;0,00012727566263492918;1870,5429390627373;
44;41,04784986123104;29,347996966222127;1783,6683427286014;0,00012727566172543447;0,00012727566263492918;1862,5405191767024;0,00012727566263492918;0,00012727566263492918;2066,781671443597;
45;42,377452224462104;140,78376541680746;2758,8953153275866;0,00012727566172543447;0,00012727566263492918;2779,0190201329196;0,00012727566172543447;0,00012727566263492918;2144,559053814904;
46;43,13363063820907;14,630278152350002;1797,9525782036949;0,00012727566263492918;0,00012727566263492918;1797,959342690721;0,00012727566263492918;0,00012727566172543447;1357,3162015874661;
47;182,60418552043893;139,77461775313623;2192,1636467637336;0,00012727566172543447;0,00012727566172543447;2192,151132398847;0,00012727566172543447;0,00012727566172543447;2094,281819036517;
48;136,68201025764665;190,74294850688784;2494,3082463853502;0,00012727566263492918;0,00012727566263492918;2494,305192372901;0,00012727566263492918;0,00012727566172543447;1988,3567255293808;
49;107,22576972716752;142,28972537307163;1639,4456596250443;0,00012727566172543447;0,00012727566263492918;1856,5715524475795;0,00012727566263492918;0,00012727566263492918;1586,9017249719104;
50;39,6717445506556;244,32498622903313;2199,202058279878;0,00012727566263492918;0,00012727566172543447;2199,2110474044152;0,00012727566172543447;0,00012727566263492918;2341,8364133125133;






============================================================================
Função: Ackley
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
meanNFE;100021;100021;100021;100068;100359;100359;100068;100359;100049;
meanFX;4,973799150320702E-16;0,07040760784310493;0,06737147558907892;0;9,800668010484516E-10;1,057046432606512E-09;0;2,0938500711054075E-10;7,24043047739542E-14;
sdFX;1,2452610773787336E-15;0,005676639680651922;0,006602851463079944;0;2,345066649495876E-10;8,511511794068877E-10;0;3,654180872154207E-11;2,148347399229847E-14;
==========================================================
===> f(x) médio para cada NFE:
NFE;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
500;19,948490640073775;19,927114540862508;19,905359826580547;10,236247531807097;19,893264847821047;20,00769718138106;13,390194905691565;20,2170980202719;20,186056746622807;
1000;18,139108629769456;19,512775486550943;19,509878123197396;2,95881024560597;19,35185254542718;19,596951357572507;5,075699835698614;19,771370007557163;19,70426531455506;
1500;15,87539532841887;19,40240823874456;19,40201052471259;0,6976190664979172;18,898248656536662;19,365022768884135;2,170030383855918;19,41676705729448;19,40529632133462;
2000;13,202691683785314;19,349124902116806;19,35025158618929;0,08279052422542968;18,620064102413423;19,30630584976902;0,9810557651715436;19,307793468886747;19,205651683006273;
2500;10,562157970202726;19,310881345944825;19,316259468365057;0,013299957497468142;18,30229480362093;19,262487232283362;0,1652455001489453;19,22648681989771;19,0380792516978;
3000;8,29552337369528;19,2760710912741;19,284541553531657;0,0003262245371849559;17,3322700171772;19,204175341056487;0,013061973635080833;19,135635708683427;18,902458005552116;
3500;6,600712586352227;19,244954375921186;19,24666753578306;6,808005003335893E-06;16,5656480655958;19,173839503096357;0,0017030929607007295;19,086674981683686;18,73911269076471;
4000;5,155646484679346;19,207831194562388;19,211156945338804;2,4602189704125974E-07;15,048081922476879;19,125154404200515;0,00013241982250647766;19,02023221016817;18,577690028628453;
4500;4,025798263686376;19,16524055563651;19,167212150036875;2,123100550477375E-08;13,858367015331872;19,09053835053546;1,641352764821136E-05;18,9594362152958;18,395186555452202;
5000;3,0438739375663615;19,130983319790282;19,1272926086857;1,4944731674404465E-09;12,436433178068851;19,057118534191268;1,9019558403954306E-06;18,89945694160341;18,154125731672256;
6000;1,6618153796010524;19,038681749108633;19,040432359006886;5,203943942433398E-12;8,375481950554784;18,968136413693184;1,523373661882488E-08;18,73371004395319;17,66114582868971;
7000;0,6952072931905792;18,92850562778135;18,934320893565094;1,4850343177386093E-14;5,226005227363125;18,866056782541293;1,6280097270282568E-10;18,569822336723107;16,987120649562158;
8000;0,19321643412800468;18,799732832585317;18,814480286321892;4,7606363295926715E-15;3,1966864278864624;18,746066942526774;1,0609113587634056E-12;18,302517140645172;15,998826844384707;
9000;0,05704611919377882;18,65663002975133;18,6705487997881;2,6290081223123707E-15;2,152855957335277;18,6338783913868;3,1761260288476477E-14;18,028381373217584;14,696876070465056;
10000;0,017830441440749637;18,49510660246965;18,50101707860142;1,6342482922482305E-15;1,2665682070592807;18,465740136520168;6,0396132539608514E-15;17,58450203638305;13,366814632061603;
12000;0,0030910522551803863;18,064361755869335;18,05104443153992;7,105427357601002E-17;0,2543027521977171;18,002941867948138;1,9895196601282807E-15;16,24086930477942;10,38862099085854;
14000;0,0004126248934916532;17,469890543919487;17,411967217632743;0;0,05200112592013717;17,322271261356793;4,263256414560601E-16;14,47943739803814;7,144911591379573;
16000;6,779555566282624E-05;16,54869310881565;16,44838345955304;0;0,006641235295485615;16,104463170911895;1,4210854715202004E-16;11,911250545296921;4,783511688973768;
18000;1,2317870501590278E-05;15,18086810837042;14,958546943482004;0;0,000960873768100825;14,651889183823457;0;9,170573941314824;3,207190735773174;
20000;1,9681252012304638E-06;13,087063527646638;12,736143518624308;0;0,0003236238455983909;12,493541392244346;0;6,370240089710335;2,307535322394612;
25000;1,95537248259825E-08;6,031878336094511;5,415223121576849;0;1,8532194685789704E-05;6,218175979730879;0;2,201386158230856;0,6130026102510188;
30000;2,7721398510038854E-10;1,1272320771196744;0,9900051054465484;0;1,0199175422798134E-06;1,4696640618746393;0;0,6542098846871701;0,07746673160609496;
35000;2,241051788587356E-12;0,0906964028556348;0,09056727957915321;0;3,884435905376904E-08;0,12316774635428253;0;0,11928193831860107;0,002954810504047032;
40000;4,3129944060638083E-14;0,0821334286391432;0,08255954915261107;0;1,4085184218970425E-08;0,0005881181993784424;0;0,0035045317016340503;0,00010924217325808172;
45000;1,3713474800169933E-14;0,07838455901747146;0,07789399111862956;0;9,018880646749495E-09;1,1080412927881867E-05;0;0,00024028788469493634;4,213112078872427E-06;
50000;7,460698725481052E-15;0,07735015613617023;0,07479644069391711;0;2,0169449754803283E-09;2,4384548034106503E-07;0;6,573509392637788E-07;3,9097547762878546E-07;
55000;5,115907697472721E-15;0,07596411894686149;0,07412647887839881;0;1,5911529516188238E-09;4,12356297374572E-08;0;4,7289373128478474E-09;1,0345999470473543E-08;
60000;3,836930773104541E-15;0,07500197131073855;0,0728545269310122;0;1,4575090290236403E-09;1,958237021426612E-08;0;5,64147057957598E-10;9,379640175666282E-11;
65000;3,623767952376511E-15;0,07374242210600677;0,07178962738364056;0;1,269856184649143E-09;8,986181327941268E-09;0;3,0521555061113756E-10;2,1741186628787547E-12;
70000;3,0553337637684308E-15;0,07340071742480106;0,07126992186058828;0;1,1761947860122746E-09;2,9819814528764256E-09;0;2,648453545361917E-10;6,299671895249048E-13;
75000;2,3447910280083307E-15;0,07258060871441345;0,0707310948325788;0;1,1394701004974195E-09;2,2040018876623435E-09;0;2,5076047904804E-10;3,4006575333478394E-13;
80000;1,9184653865522706E-15;0,07223560926323863;0,06999675626293893;0;1,096442971970646E-09;1,948049686006925E-09;0;2,426997269822095E-10;1,482192146795569E-13;
85000;1,4921397450962103E-15;0,07155528165748642;0,06945090749042869;0;1,026748606136607E-09;1,5633451511121165E-09;0;2,3116577096971013E-10;8,597567102697212E-14;
90000;1,2079226507921704E-15;0,07135250683115033;0,06885860832984413;0;9,925339838900981E-10;1,1946038114274416E-09;0;2,2063197491206664E-10;7,815970093361102E-14;
95000;8,526512829121202E-16;0,07074212225651622;0,06825257514434035;0;9,865640038242419E-10;1,1046447667695247E-09;0;2,1470277999924292E-10;7,403855306620244E-14;
100000;4,973799150320702E-16;0,07040760784310493;0,06737147558907892;0;9,800668010484516E-10;1,0597616295626722E-09;0;2,0959731727998588E-10;7,268852186825825E-14;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
1;0;0,05699917998882853;0,06699883437229914;0;1,173184216440859E-09;5,634284150346502E-10;0;1,5334933323174482E-10;7,815970093361102E-14;
2;3,552713678800501E-15;0,06490848933851012;0,07068798054509173;0;9,53484402543836E-10;4,561861999263783E-10;0;2,0244428355908894E-10;4,618527782440651E-14;
3;0;0,07629422065478408;0,06985535535497078;0;8,220446545692539E-10;1,3186891578698123E-09;0;1,7925216866387927E-10;4,618527782440651E-14;
4;0;0,07203927649426234;0,06662164873612397;0;1,3849259516973689E-09;5,067285258064658E-09;0;1,794511206298921E-10;6,394884621840902E-14;
5;0;0,07290371329388279;0,05856420383572214;0;1,0824976470757974E-09;6,262936835810251E-10;0;2,1235635472294234E-10;1,1013412404281553E-13;
6;0;0,07051169663053969;0,0757748755343286;0;1,227196122499663E-09;1,1147136547151604E-09;0;1,9702639519891818E-10;6,750155989720952E-14;
7;0;0,06624036654488563;0,06253690787731259;0;8,714664545550477E-10;8,845226773246395E-10;0;1,624620438178681E-10;4,263256414560601E-14;
8;0;0,0704101891264699;0,06842532119348377;0;1,6363550514597591E-09;7,67212071650647E-10;0;2,290043710218015E-10;6,750155989720952E-14;
9;0;0,0674861274795795;0,07254616393703728;0;1,6371686228922044E-09;5,992930596221413E-10;0;2,5198332309628313E-10;4,618527782440651E-14;
10;0;0,08193796484782467;0,0647491641141471;0;8,457980982257141E-10;4,985238888366439E-10;0;1,766338186826033E-10;8,171241461241152E-14;
11;0;0,05572079107065875;0,06592251064093801;0;9,060343586497766E-10;1,1427623292092903E-09;0;1,4628653843828943E-10;6,750155989720952E-14;
12;0;0,0690059496449642;0,07938284544251673;0;7,707399163336959E-10;8,374669846489269E-10;0;2,553441902364284E-10;7,460698725481052E-14;
13;3,552713678800501E-15;0,07065275867104148;0,06498982351462601;0;8,541931606487196E-10;1,2351080158623517E-09;0;2,0152413071627961E-10;6,394884621840902E-14;
14;0;0,06918937631557043;0,07585459231752267;0;9,011102974909591E-10;1,0382130710695492E-09;0;2,0538593048513576E-10;6,750155989720952E-14;
15;0;0,07839398275710963;0,061602365598712794;0;1,1990550774498843E-09;1,6568257876770076E-09;0;2,2720314518664964E-10;9,592326932761353E-14;
16;0;0,06712659634681373;0,06124420818256482;0;8,432401443769777E-10;2,6613662384988857E-09;0;1,9733903400265262E-10;6,750155989720952E-14;
17;0;0,07030086537097091;0,07218311296734115;0;8,520117944499361E-10;5,84144288495736E-10;0;2,013997857375216E-10;6,394884621840902E-14;
18;0;0,07292179362730522;0,051732511387303504;0;1,0576357567515515E-09;7,393339274130994E-10;0;1,666293769631011E-10;7,460698725481052E-14;
19;0;0,06699797208160518;0,06422787534207686;0;1,2679493011091836E-09;1,4043060048152256E-09;0;2,589857217571989E-10;5,3290705182007514E-14;
20;0;0,07831412796280546;0,06185297512832122;0;8,76802630500606E-10;8,158878017638926E-10;0;2,4993696001729404E-10;4,973799150320701E-14;
21;0;0,06743564112522549;0,06986660034884551;0;7,891678421856341E-10;8,477449853216967E-10;0;2,0484236529227928E-10;1,1013412404281553E-13;
22;0;0,0685706188495594;0,06559180637501427;0;1,1758309881315654E-09;1,1458638482508832E-09;0;1,7387336015417532E-10;5,684341886080802E-14;
23;0;0,0785865804142567;0,06283344452077344;0;1,1271090727404953E-09;1,6122072565849521E-09;0;2,0381918375278474E-10;7,105427357601002E-14;
24;3,552713678800501E-15;0,07073734419311961;0,06721980836175234;0;5,099849431644543E-10;4,4845904767498723E-10;0;2,5789148594412836E-10;7,460698725481052E-14;
25;3,552713678800501E-15;0,06444716982288767;0,07749953838072088;0;8,106795235107711E-10;7,782041677728557E-10;0;3,511999580041447E-10;5,684341886080802E-14;
26;0;0,07472524374088607;0,061962041418762936;0;1,0018617047080625E-09;4,747349180433957E-10;0;1,7496404325356707E-10;1,0658141036401503E-13;
27;0;0,07433238956251031;0,05703650167300722;0;7,483649255846103E-10;1,578001729285461E-09;0;2,65323762960179E-10;6,750155989720952E-14;
28;3,552713678800501E-15;0,06587538255540437;0,07466445766061369;0;9,081233542929112E-10;7,700187154568994E-10;0;2,2421886569645721E-10;5,684341886080802E-14;
29;0;0,06854796625191284;0,08082673216689429;0;1,2700098750428879E-09;5,864677632416715E-10;0;1,9128520989397657E-10;6,750155989720952E-14;
30;0;0,06834316332963652;0,07405350916075903;0;8,731930734029447E-10;3,169517981405079E-10;0;1,7423218423573417E-10;6,394884621840902E-14;
31;0;0,0792823161740408;0,07053804727299351;0;1,0587548615603737E-09;5,915623546570714E-10;0;2,1075763356748212E-10;7,460698725481052E-14;
32;0;0,0746750008929169;0,06736477117429018;0;6,440714628297428E-10;7,180851469001936E-10;0;2,0940049694218033E-10;6,039613253960852E-14;
33;0;0,07573410365874267;0,07105580999955663;0;9,547420631861314E-10;3,4600091680658807E-09;0;1,8887647001974983E-10;5,684341886080802E-14;
34;0;0,06451552552948314;0,05284251062688483;0;9,250591403997532E-10;9,688818636277574E-10;0;2,191882231272757E-10;9,237055564881302E-14;
35;0;0,07254211926703746;0,06528524288736648;0;8,66794636067425E-10;1,019714090944035E-09;0;1,8594548123473942E-10;5,684341886080802E-14;
36;0;0,0742651489884345;0,06928009070900387;0;8,694769348949194E-10;2,9955771196910064E-10;0;2,2421531298277841E-10;5,684341886080802E-14;
37;0;0,07051183067710554;0,07225372125712681;0;1,1888587891917268E-09;4,790123853126715E-10;0;1,8004442381425179E-10;7,460698725481052E-14;
38;0;0,0724486261682209;0,05616166221295771;0;1,0405756256659515E-09;6,547686837166111E-10;0;2,476738814038981E-10;8,526512829121202E-14;
39;0;0,08008702332293183;0,0662947790993158;0;8,151594954597385E-10;4,900542194263835E-10;0;2,199449511408602E-10;4,973799150320701E-14;
40;0;0,0698849997740929;0,06891833874165343;0;6,482245851202606E-10;6,534399688007397E-10;0;1,8901147313954425E-10;5,684341886080802E-14;
41;3,552713678800501E-15;0,05488900405123687;0,07004546205992668;0;1,1457856885499496E-09;1,0231460123577563E-09;0;2,0720136717500282E-10;6,394884621840902E-14;
42;0;0,069475000569021;0,062385673574034683;0;1,0254268545395462E-09;2,9324311867640063E-09;0;2,1467982946887787E-10;1,4210854715202004E-13;
43;0;0,06927774192512715;0,08184749808537006;0;7,215916753011697E-10;7,735394547125907E-10;0;2,1664803284693335E-10;7,105427357601002E-14;
44;0;0,06768910141419582;0,07090217152057221;0;8,194511735837295E-10;1,4093473055254435E-09;0;1,6491341625624045E-10;1,0658141036401503E-13;
45;0;0,06847023831156562;0,0628021088348234;0;6,923883688614296E-10;9,285585633733717E-10;0;2,695230705285212E-10;6,039613253960852E-14;
46;0;0,07733438682107519;0,05998956011933387;0;1,1660041820960032E-09;9,937224376699305E-10;0;2,2582469227927504E-10;8,526512829121202E-14;
47;0;0,07028242108740912;0,06743504426133029;0;1,1384528875169053E-09;7,313118999263679E-10;0;1,688071904482058E-10;1,2789769243681803E-13;
48;0;0,07177955221409604;0,0699699058768779;0;8,983178645394219E-10;6,49571063604526E-10;0;2,0270363165764138E-10;5,684341886080802E-14;
49;3,552713678800501E-15;0,0723407862002361;0,06413266290851638;0;7,348752717462048E-10;1,109661695863906E-09;0;2,177884539378283E-10;7,815970093361102E-14;
50;0;0,06493852701446556;0,07176100214242709;0;1,272109528827059E-09;3,957296712542302E-10;0;2,304538782027521E-10;1,0302869668521453E-13;






============================================================================
Função: Beale
============================================================================
parameter;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
meanNFE;100001;100001;100001;100012;100001;100001;100000;100001;100024;
meanFX;0,0004016952060164502;0,04572986081736999;8,695094754637476E-06;0,015231665613510142;0,04569500998439459;3,608663761103745E-06;1,509854319836798E-08;3,447641711798882E-08;8,567200756006099E-09;
sdFX;0,00041962839700454254;0,1828024334549193;8,410219525201695E-06;0,10770413808651635;0,18270225073560015;1,9571296143637763E-05;1,7557861812268207E-08;3,360412756917632E-08;3,44413051561464E-08;
==========================================================
===> f(x) médio para cada NFE:
NFE;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
500;0,1264832487036812;1,780460375419431;0,8591393291895403;1,124613604607086;0,7678595541865431;0,9594463000382504;1,0113186868468491;0,809032227320088;1,0883176174594562;
1000;0,06427354031804139;0,800220372762592;0,584992334383061;0,89002683766345;0,7089076055465838;0,8779180202744881;0,9234283243896557;0,6540417010805488;0,6932610520085531;
1500;0,035990043612758676;0,5871375519119579;0,4947854225361841;0,8320294286187037;0,6650106182742392;0,8420976973918921;0,8296979665896588;0,5085286052676585;0,65572937064508;
2000;0,0283043019358493;0,5075480947688916;0,4756269803257131;0,7969280986063815;0,42994851663638267;0,7986425034528943;0,8086155845595535;0,3768092631019267;0,6252898816397182;
2500;0,02334909730689245;0,496454845650149;0,42870551807660484;0,659548979569375;0,4017966551915078;0,7322625274503968;0,7947086020436486;0,3508410310608;0,5935063353245495;
3000;0,019456218227889246;0,47566723857913906;0,4078744305410056;0,6043029244819206;0,3824597830119106;0,539838876659265;0,7799307428567103;0,3218252004978907;0,5752994704706282;
3500;0,01591772930906396;0,42704111652234955;0,40619651659747347;0,569245227655343;0,37293444972784073;0,5012555047413777;0,7655380715860338;0,29513432769621906;0,5551555403127796;
4000;0,014844217285818527;0,41937509748096036;0,40555996478228584;0,5411042306977281;0,3643336116900658;0,4854080399872015;0,7572890322121478;0,2858179962925967;0,5411500943441494;
4500;0,01163237870616296;0,29083200988888946;0,4055343736514951;0,5179908771781807;0,35727069392452193;0,4647429924401725;0,7545669117831652;0,2784570118581822;0,513488295301191;
5000;0,01083691687019837;0,2095397442518669;0,21753457253683947;0,4940099075582644;0,34957314889259605;0,44083076674356486;0,7469051504431685;0,2454244602317666;0,49241742298810964;
6000;0,00811694780426691;0,2086722148385466;0,20144367782212588;0,4556107580269168;0,2871081406049339;0,36937753264166856;0,7398016044345365;0,21481447338292292;0,47334999098796876;
7000;0,007640847893620144;0,2064747204724315;0,20067343896639894;0,41537054093132997;0,27326952444856795;0,20690660374633082;0,7351918602334675;0,19113945490481155;0,44117498787379;
8000;0,007204142364657047;0,20092629296317063;0,1997292617362672;0,35766220056690884;0,2462283704016406;0,15054517911152712;0,7283657513849049;0,17442960414640563;0,42695625155276157;
9000;0,005662941278307176;0,20059844650622577;0,14095260228365453;0,347125448924129;0,23927410773157615;0,14727350509376724;0,725361652079835;0,17245703744532626;0,41697896297311;
10000;0,005197695618757865;0,20057610031004167;0,0918900486806724;0,33971047236103197;0,21737832501899348;0,12506169611170528;0,6812826305509638;0,16840218285927322;0,40953131456301933;
12000;0,004431817647282251;0,18492768939561363;0,06133122393219519;0,33447466141202065;0,21040088697651493;0,09378385349668315;0,6635060765307333;0,1628434080569069;0,2562965980675036;
14000;0,0032977027629782964;0,18476136880135496;0,061234809241678206;0,3142879235211834;0,18705973432805553;0,07842284323106453;0,6330270429884738;0,15710419789626298;0,20393885836336384;
16000;0,0027941594338938545;0,169262311261211;0,0611769383373902;0,28020869990383157;0,15424790118019305;0,048054043182096794;0,6329512310387898;0,14103529184863778;0,18107979137649777;
18000;0,0024846942779846288;0,16906020966403415;0,06107678411869575;0,2792724590609356;0,13833210615307137;0,033006616784869484;0,6026356875333793;0,12340400968411197;0,14758885787366877;
20000;0,0022221304733021576;0,16894114367537516;0,06106635634908171;0,27903257865932424;0,13726183693326374;0,03263382686326062;0,6024861754860463;0,1233488016058978;0,11645000083875505;
25000;0,0017180778762089042;0,16876909022446898;0,03057682530736844;0,27903246000984955;0,12315758297508866;0,016985962140870278;0,3844080484508268;0,07765587637522428;0,10085639947022948;
30000;0,001327254562887465;0,13737789266220482;0,03052083191685638;0,2638178918244348;0,12185335761859854;0,0017504582206693327;0,38438043597191324;0,07616058420548699;0,07372673690403167;
35000;0,0010815016883723432;0,12204589978330872;0,03051607725495169;0,06096758193721328;0,10830440554377413;0,0017451867425832387;0,37064181357689;0,030512391307797423;0,028033307192067532;
40000;0,001028504584392045;0,12194814000508297;0,030494891121075233;0,06092675596172215;0,10665074110528763;4,272129784492349E-05;0,20287514723388952;0,030465538759923833;0,027996263478272408;
45000;0,0008308026221477808;0,07806094522068849;0,030487214441344355;0,04569506152265662;0,10662169996168439;3,9334429316581295E-05;0,202874063023835;0,030465466878817016;0,02798940432201688;
50000;0,0007789682998160307;0,06097846776482556;0,016781248029714636;0,045694998199326056;0,0609945557945769;3,481972128802918E-05;0,20287406021867027;0,015246602698200093;0,027989285693422124;
55000;0,0007456940152268893;0,0609687808102303;0,015247687079412011;0,030492004185818745;0,0609465232378139;1,0407672112445652E-05;0,18764270309385125;0,015233701869905015;0,02798928435485327;
60000;0,000678287975100783;0,06096469536441851;0,015246749967802717;0,015235087825500558;0,06092670974896027;8,892385314171488E-06;0,18764234080224967;2,32927443637119E-06;0,012766842148149193;
65000;0,0006649401633908365;0,04573335133095749;0,015245513593584304;0,015231667915433986;0,0609266812497437;8,306397096671983E-06;0,18764231142789353;2,3058450440079807E-06;0,012758996623255246;
70000;0,0006084848315912107;0,04573335133095749;1,341984022566108E-05;0,015231666591294808;0,06092667701031867;8,00327314117692E-06;1,1426789073461291E-06;4,879340982561701E-07;0,012757720331900403;
75000;0,000552567460335969;0,0457321773212729;1,2265341230003572E-05;0,015231666231755602;0,06092667547550099;7,862112323534116E-06;2,1803651687419163E-08;6,316660893742883E-08;0,012757684842367707;
80000;0,0004992428756111196;0,045731989193259326;1,1113277880162387E-05;0,015231665774929291;0,04731567910768405;7,641211393658123E-06;1,8615020975314997E-08;5,7238610087826956E-08;2,6975914056458173E-05;
85000;0,0004931081385810433;0,045731047016982676;1,1038139169354224E-05;0,015231665774394736;0,045695044516611716;7,568039231074217E-06;1,8606293854588123E-08;5,6021322752541544E-08;9,151626846438947E-08;
90000;0,0004904751959718627;0,04573053684450769;9,63159042857069E-06;0,015231665762410355;0,045695010009585445;7,514839543120147E-06;1,8203509598011486E-08;4,056944886293138E-08;9,82456102961598E-09;
95000;0,0004183108859602804;0,04573006332600183;8,960289827688659E-06;0,015231665616519775;0,045695009993312344;3,6089651347531974E-06;1,5828307052362984E-08;3,681079780570413E-08;8,567200756006099E-09;
100000;0,0004016952060164502;0,04572986081736999;8,695094754637476E-06;0,015231665613510142;0,04569500998439459;3,608663761103745E-06;1,509854319836798E-08;3,447641711798882E-08;8,567200756006099E-09;

==========================================================
===> Melhores f(x) para cada execução:
execucao;GEOreal1_O;GEOreal1_P;GEOreal1_N;GEOreal2_O_OI;GEOreal2_P_OI;GEOreal2_N_OI;GEOreal2_O_DS;GEOreal2_P_DS;GEOreal2_N_DS;
1;0,00024404542195182661;6,334421428802361E-06;1,8222005293025727E-06;2,938023468741637E-11;3,071972557340074E-16;7,5331018899866E-08;6,775741557079228E-09;2,9539509227594243E-08;1,6633176400711035E-08;
2;0,0007345928446285914;4,323248854081544E-06;9,610868646196301E-06;2,3560576675021526E-10;3,8113993217568956E-14;4,3579845343621435E-06;1,1351643539721285E-09;6,405920104571276E-08;1,4289934123462622E-09;
3;0,0008577660197441367;1,651430691009644E-07;1,1667091644993442E-05;4,851641463468725E-10;1,742992169669404E-11;2,9865682297382047E-10;1,0822930058211548E-09;2,7197674576487228E-08;1,1389139394209954E-09;
4;4,585989804678168E-05;0,7617669740368804;1,6641082026888142E-06;1,043513576697575E-09;1,4895314431922875E-11;1,2977095639885975E-07;4,432828504314188E-09;1,5844225858003382E-08;3,9025124375772175E-09;
5;0,0024529833065275453;2,4102443141917503E-06;8,741461478778371E-06;5,6740555640360566E-11;1,0510029546068055E-13;6,650614017523274E-08;1,346985190073381E-08;2,5410158934211456E-08;7,218277924587522E-10;
6;0,0005554194440750346;7,443186508390498E-06;2,5749480812858494E-06;4,744372948856586E-12;6,13517975071545E-13;4,984078864120154E-09;9,651019866700383E-09;8,726237326909194E-09;3,5531031425180856E-10;
7;1,4113048371707161E-05;5,0837412596106066E-06;1,4776639190209182E-05;1,2973696866858115E-12;2,212511735650805E-10;8,454845379168474E-09;4,079293218273473E-09;1,005797420650799E-08;1,2078421903778425E-08;
8;2,6150452396998964E-05;9,512758150402122E-07;1,7932387332992462E-05;1,601544910247892E-09;1,1699392671230785E-11;1,0542861313621028E-06;3,250510800824405E-08;5,502583708869078E-08;1,3151801207419737E-09;
9;0,00021399325355507976;1,4766829822201744E-06;3,106382191693626E-06;2,7807039873163267E-12;2,3294211701065773E-14;2,361078117924536E-09;4,67467950695221E-08;1,9968196345220348E-08;1,3192940459234463E-08;
10;0,0006211836565534843;8,058133192015439E-06;5,828849400619389E-06;4,359568850281846E-12;3,2347034232664717E-09;1,1095604048032662E-05;2,4825083331550606E-09;1,1039975768347306E-08;5,904602158503781E-10;
11;0,00010518239625262969;5,620198841072763E-06;1,5083186087953785E-05;4,818918694991983E-12;3,4102534213950834E-11;5,560092659803311E-08;8,250622562125546E-09;3,996505660446162E-08;8,225752454870334E-10;
12;0,00031391337469346015;6,936275296574719E-06;6,346163545863459E-06;4,780293391904028E-11;8,990232575488993E-13;3,6343273648355993E-11;1,5767605330238102E-11;6,045581306207391E-08;8,563259515328828E-10;
13;0,00018868216576022198;1,08438784825827E-05;1,0882150197579241E-05;9,963234365157111E-11;8,976543272252586E-12;4,695393080495463E-10;1,1297191508843258E-09;5,31282644170691E-10;1,4866574275681577E-09;
14;6,684795301295984E-05;3,4361453728731426E-06;2,673335802246209E-06;8,081035107362274E-10;2,2632270081109023E-11;1,4886110176742774E-08;2,2330188284170153E-08;6,289293728794586E-08;1,5078004104032163E-09;
15;0,0005867285738942304;9,182903077412914E-06;7,959594575518341E-06;1,0493462815259233E-09;1,868772966306669E-12;8,324863148359945E-08;1,3121784031866144E-08;1,6069592876792533E-08;4,872905984207469E-09;
16;0,0002558011591685467;8,089455365165639E-06;1,1867055966166554E-06;8,175064019174985E-13;8,144677111594008E-12;1,349981771512382E-06;6,603674264722081E-09;2,5056505507646413E-09;1,1250350922629323E-08;
17;0,00042173317612638966;5,005659246412918E-06;7,168691891373223E-06;3,779152662852794E-11;1,9597175055629066E-10;8,212684590287515E-08;1,5257524449897603E-08;6,52295330240151E-08;7,782004803321888E-09;
18;9,166298057268985E-05;0,7622336018379509;1,2891215232056721E-05;5,437491998016898E-12;0,7615832643561384;9,521040584807458E-07;1,1775302124214563E-08;7,62400841615553E-08;1,4986623649851978E-08;
19;0,0009002246849178241;5,150644176168113E-06;2,0307476564396664E-06;3,048775528974811E-11;6,065079700148591E-11;2,3545927001118948E-07;3,154323571950022E-08;1,7014456020852025E-08;8,223625070382824E-10;
20;0,00027906450251806474;5,597635919067422E-06;2,1322161960368226E-06;2,3460280138258975E-10;3,41481962042459E-14;8,554190634886226E-08;8,981984473478142E-09;1,9511092070177433E-09;4,46824239876622E-09;
21;8,054737325389941E-05;5,46566562125911E-06;4,79208846905723E-06;1,0675559926491927E-11;0,7615832643561432;4,065491647256503E-08;2,358125673013246E-08;5,425285062367925E-09;1,5073105293700721E-09;
