




============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
10000;0,03810421621841821;0,029278890938115098;0,046169650089248906;0,08189013960560285;0,13568900235239106;1,0912665709284617;0,0207925273276185;
12000;0,03201110999203723;0,010480612487684574;0,028593430539255556;0,06272511080395905;0,13399277868048498;1,0912665709284617;0,014790360928579584;
14000;0,014825498111716191;0,007444149638831702;0,020051194778827997;0,04993897819262175;0,13269137938226463;1,0912665709284617;0,012686951228988627;
16000;0,012595696541062816;0,006240214530687591;0,015023858934404258;0,04989026707351167;0,13113098116266178;1,0912665709284617;0,006909823837944565;
18000;0,00906698046439989;0,005147664132717254;0,014468471448245047;0,0498902664959759;0,1310913501745935;1,0912665709284617;0,005988498116928889;
20000;0,008324417964175513;0,0035717208135776692;0,013207235742031934;0,03061065334067714;0,13048920942118428;1,0912665709284617;0,005573750030473515;
25000;0,005802214905003388;0,002533339361635078;0,011766435072802292;0,006099053221235214;0,12871586328511608;1,0912665709284617;0,004143940171466384;
30000;0,004499468964030265;0,0016692290659870105;0,006193694842836342;0,002882685546478037;0,12822337840897344;1,0912665709284617;0,0032318408933895595;
35000;0,003461316678576156;0,001414798692466129;0,005356088222821051;0,002339896652430168;0,12806943141818097;1,0912665709284617;0,002162223404190478;
40000;0,0027476816241202556;0,0010500364316722557;0,004254432786960842;0,001571717896389317;0,12747330801156131;1,0912665709284617;0,000913388237425441;
45000;0,0026815753220702987;0,0009846699727259808;0,00391614733354612;0,0015103855697213555;0,1273661622591145;1,0912665709284617;0,0007777472647530168;
50000;0,002457363328222317;0,0007827126892033724;0,0031970639890496694;0,0013160526505435353;0,12733075081207626;1,0912665709284617;0,0007011972582245371;
55000;0,002457363328222317;0,000527138034981694;0,0029093580743170776;0,0010827322045650785;0,12724706055247598;1,0912665709284617;0,0005971808706851706;
60000;0,0023059727741151156;0,00032503943174661774;0,002414901322614595;0,0010407981840273501;0,12720019596275617;1,0912665709284617;0,0002908281091432362;
65000;0,002115866409769878;0,0003126002814975101;0,0019710926402360927;0,0010407981840273501;0,12704414921107382;1,0912665709284617;0,0002576658069573942;
70000;0,001613187620069909;0,00025986487889817657;0,0019636413604368123;0,0008587412254801779;0,1268507115862538;1,0912665709284617;0,00024778190390102925;
75000;0,0011289870114714424;0,00020910862065020127;0,001915643978993831;0,0007229426522960634;0,12683588430940823;1,0912665709284617;0,00018335201424326755;
80000;0,0010650799943639896;0,00019704826775032507;0,001230222095477179;0,0006844238183086076;0,12683588430940823;1,0912665709284617;0,00017725694069225652;
85000;0,0010374988799278107;0,00018767144578822365;0,0011630783703605815;0,0004434498498944767;0,12668963295718935;1,0912665709284617;0,000134049769174185;
90000;0,0010374988799278107;0,00014471892546476757;0,0010760034955405783;0,0003669866206730217;0,1266317208382056;1,0912665709284617;0,0001289821765880654;
95000;0,0009908270170259502;6,587066787426092E-05;0,0010760034955405783;0,00036426876829950155;0,1266317208382056;1,0912665709284617;0,0001252717312853848;
100000;0,0009237321814321113;5,4744161440787506E-05;0,00104750535258231;0,00033395034860674564;0,1266317208382056;1,0912665709284617;0,0001252717312853848;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO1var;AGEO2var;AGEO9var;
1;0,0009970145374161741;9,242884663855994E-05;0,00032819649165981784;0,0003874562938047595;0,001477915293103896;0,7056035077550746;2,6498772408950856E-05;
2;0,0003218361830044932;9,242884663855994E-05;0,0001614239275406265;6,928163829161841E-06;9,539800050022655E-05;1,0368432026768737;0,00039756619624476097;
3;0,0006922742752561794;7,475136007207091E-06;0,00012143252413858597;0,006995716527907635;0,22244364852383994;0,22244364852383994;0,0005370385044812205;
4;0,0017061389480436543;6,928163829161841E-06;0,009123189571610082;7,475136007207091E-06;0,0006885604750969278;0,6577100649722235;3,171433157509815E-05;
5;0,0008979928307099148;8,356661392220401E-05;0,0015456092230205771;8,356661392220401E-05;5,920869043170299E-05;2,912895086066658;1,8728913897592613E-05;
6;0,00016395197222536547;9,317427970502291E-07;0,00016395197222536547;9,242884663855994E-05;0,0002675932301486473;2,2839623872310466;0,0001690250600401724;
7;0,0015964480116725662;9,317427970502291E-07;0,0008142750000121441;0,0001617563368718918;7,36798291218531E-05;0,03929113094464766;5,920397368379598E-05;
8;0,0003792628557241694;5,902142703587165E-06;3,756902460565083E-05;9,317427970502291E-07;0,0008430668941175253;0,6584230445960345;8,232875393633783E-05;
9;0,0005087030464118543;3,5762918864329115E-05;0,002232610731571418;9,242884663855994E-05;0,0005597288908626003;0,015295768431531992;0,0003874562938047595;
10;5,242114918098313E-05;9,242884663855994E-05;0,0011485731956971824;5,902142703587165E-06;0,22433764785184113;0,0031227618782883296;0,0001617563368718918;
11;1,1939411157068087E-05;3,693632167123932E-05;0,0013842448302634697;3,378241508701319E-05;0,00039845280527065743;0,028539176104664027;0,00012098728595168865;
12;0,0025209808109041727;0,0001617563368718918;0,0001617563368718918;5,242114918098313E-05;0,7056035077550746;0,856244211187112;2,354953477044512E-05;
13;3,51611597396455E-06;0,0001617563368718918;0,0001029197189131212;0,00016395197222536547;0,0007127401372359589;0,8729606091720903;9,355554833393201E-07;
14;0,00030049635895463005;3,693632167123932E-05;0,0001617563368718918;0,0001617563368718918;0,000290385861295924;0,00019184044170875885;6,928163829161841E-06;
15;0,001958170338303608;1,698093320868849E-05;0,002028559369473239;9,317427970502291E-07;0,00043856855338619724;0,22244364852383994;5,155735311171338E-06;
16;0,003186568310480049;5,242114918098313E-05;0,003279146128052908;0,0001617563368718918;0,0008314623555229664;2,593867247163312;5,902142703587165E-06;
17;0,0010933649347256156;9,317427970502291E-07;2,354953477044512E-05;0,0003790167896477422;0,000513658369335687;0,6577100649722235;8,91654272494114E-05;
18;0,00048689955815875663;5,902142703587165E-06;9,242884663855994E-05;0,0001696649142049734;0,00010273676124849916;0,03170006897354391;5,902142703587165E-06;
19;3,171433157509815E-05;0,0001617563368718918;9,317427970502291E-07;0,0006884340176846872;0,002890754158259633;0,014900801482259998;0,00017003427220392027;
20;0,00020510747867241244;9,355554833393201E-07;0,0001446588188388318;3,746925133348242E-05;6,405459367617039E-05;2,84527268465483;0,00010249291622007403;
21;0,0005874776576642255;7,475136007207091E-06;0,00019735175918272262;9,317427970502291E-07;2,5740402078500058;2,629330948840044;7,211365895886093E-06;
22;0,000534668012576595;0,0002693874653789914;0,0003874562938047595;0,0001446588188388318;0,00037541619182006466;0,6584230445960345;8,010811403840696E-06;
23;1,9846976254766896E-05;3,378241508701319E-05;0,00012231889929758413;9,242884663855994E-05;0,00013033970073188938;0,8018022175769292;2,4599950640568122E-05;
24;0,0002844367077965104;9,317427970502291E-07;0,003993185618463991;0,0001617563368718918;0,001319577722444647;4,413565569915796;0,0003874562938047595;
25;0,00011732908978168916;0,0001617563368718918;0,00012098728595168865;7,475136007207091E-06;0,0005505666238915207;0,014750905889997275;0,00010069158459673716;
26;0,0008537144921708288;7,475136007207091E-06;0,0001036970782251981;0,0001617563368718918;0,6584230445960345;0,6584230445960345;3,8179415618887784E-05;
27;0,0003911558639108052;2,1634927710220337E-06;0,00029754493573445255;9,355554833393201E-07;0,00019832976901250433;0,6577100649722235;7,078758917565255E-05;
28;0,00800302817177941;9,317427970502291E-07;0,0014479363871807232;0,0006885604750969278;0,0003640375120890498;0,014718210996869764;0,0001904121090979276;
29;8,612007920593646E-05;0,00011631228795048268;0,0002844367077965104;1,7900643270717355E-05;0,005144317958721693;8,54232948349159;9,66266915736605E-05;
30;0,0016880818264482286;7,475136007207091E-06;6,740169868499887E-05;2,1634927710220337E-06;0,0001036970782251981;0,0019265130022321688;9,242884663855994E-05;
31;0,0008683009835313294;4,0031071618345786E-05;0,0046221703938187815;7,475136007207091E-06;0,0011094135114862935;0,41299379266979896;0,00026580450050672067;
32;3,4969428987997025E-05;5,902142703587165E-06;0,00012820619173851058;0,0001617563368718918;0,0002552134988997243;0,6577100649722235;2,013323178046364E-05;
33;5,920869043170299E-05;3,746925133348242E-05;0,0010989045413926904;7,475136007207091E-06;0,026408568621848063;1,4116756925506722;7,139656601869125E-05;
34;8,612007920593646E-05;5,902142703587165E-06;3,171433157509815E-05;0,0003874562938047595;0,0007868545513975507;0,6577420664430833;0,00044846598791709985;
35;0,0016013668318272006;0,00016395197222536547;0,0007025918919602871;0,0001617563368718918;0,00020787512121677593;0,0018074062308312108;0,00015993533694804408;



Execution Time: 1492236 ms
